,PlaylistName,PlaylistURL,PlaylistID,Followers,NumberTracks,Duration,Owner,OwnerURL,Number of Tracks,Description,Collaborative,ImageURL
554,Keening and Grief ,https://open.spotify.com/playlist/3HBuMvbNurEhBfBY9tRPli,3HBuMvbNurEhBfBY9tRPli,124,38,0,Marie Foyer,https://open.spotify.com/user/v1fyqlkucg5889am4vtkwkgmt,38,,False,https://mosaic.scdn.co/640/ab67616d0000b273b87e9455f7185cd919044c5fab67616d0000b273c0f887393e07887d797a5b7eab67616d0000b273f97292655c49efa02597c4a6ab67616d0000b273fdbef67da028f1500059a3d1
555,good grief it’s 2024,https://open.spotify.com/playlist/0D9rpreON01P0eKbA2QmbR,0D9rpreON01P0eKbA2QmbR,0,102,0,avagilmore,https://open.spotify.com/user/b4yq5j6y9o76l727ke1rv545s,102,,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb1dda17c1aafefcb739141b47
556,Soul Session - Grief ,https://open.spotify.com/playlist/7GpCaKgwUUfDtNxu9wdEAR,7GpCaKgwUUfDtNxu9wdEAR,0,21,0,Little Moon Boutique,https://open.spotify.com/user/tkflournoy,21,,False,https://mosaic.scdn.co/640/ab67616d0000b27324aa9d7151f77630e1c5d9f7ab67616d0000b2735a2a54eb39bb94c938475679ab67616d0000b2739d503e0893333a0e3ae76bbeab67616d0000b273c15d9f191093e52c894af75b
557,grief horror gaming saturday morning (2),https://open.spotify.com/playlist/3c4T8xUL8D0qsWijKVXpRQ,3c4T8xUL8D0qsWijKVXpRQ,0,49,0,I love Londynn,https://open.spotify.com/user/13wktp74w574r53lezuxhpbv7,49,,False,https://mosaic.scdn.co/640/ab67616d0000b273072e2599e77865ae194b8345ab67616d0000b27329eb9ad9b9af34bbb54eb053ab67616d0000b2734a82bda3507d50ac3e039bb0ab67616d0000b273e1bc1af856b42dd7fdba9f84
558,grief,https://open.spotify.com/playlist/4P5GhreD49bJkX9IyDbR7a,4P5GhreD49bJkX9IyDbR7a,0,59,0,eliza.fergie,https://open.spotify.com/user/harrnibbles101,59,,False,https://mosaic.scdn.co/640/ab67616d0000b2732a038d3bf875d23e4aeaa84eab67616d0000b27333b8541201f1ef38941024beab67616d0000b2737a4781629469bb83356cd318ab67616d0000b273ba6fb0a7e6c53fb8faa96226
559,Modded Griefers,https://open.spotify.com/playlist/1jiMifZUWZx8mbMk5PWNLp,1jiMifZUWZx8mbMk5PWNLp,19,349,0,Carsicktoast,https://open.spotify.com/user/31l4cr6pj4ntwm6bsuk7jrjbqcbu,349,,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb841f8f66021b4c96d7709d13
560,United In Grief,https://open.spotify.com/playlist/22RA3txqqgH4fwvLVTjxja,22RA3txqqgH4fwvLVTjxja,7,404,0,Bebop,https://open.spotify.com/user/314ez663erellmr2onwmklc3hqhq,404,,False,https://mosaic.scdn.co/640/ab67616d0000b2732b688ab63b1a5f281cfdf451ab67616d0000b2732e02117d76426a08ac7c174fab67616d0000b273715973050587fe3c93033aadab67616d0000b2737aede4855f6d0d738012e2e5
561,Good Grief,https://open.spotify.com/playlist/5hNMljcnunzoFfyHCgglRg,5hNMljcnunzoFfyHCgglRg,0,28,0,Eddie Doering,https://open.spotify.com/user/22z7rrlafhqh4ejkfllcg6iaa,28,,False,https://mosaic.scdn.co/640/ab67616d0000b27308862f843ea27f44f8e8cbd8ab67616d0000b27333c5e16084608319750d1627ab67616d0000b273554488d0c51967b1654d8ce5ab67616d0000b273ba5db46f4b838ef6027e6f96
562,GRIEF 2.0,https://open.spotify.com/playlist/7lxg9jkAbTp198oL5hiXxQ,7lxg9jkAbTp198oL5hiXxQ,0,62,0,☆jaythejedi☆,https://open.spotify.com/user/rqmmt4kinnwlvwvi58gwpraek,62,,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb3418ac45c3685d101c2a0c83
563,Grief,https://open.spotify.com/playlist/1bzUrgtr1ncryFFYWRXHFJ,1bzUrgtr1ncryFFYWRXHFJ,0,58,0,Dana,https://open.spotify.com/user/y7id1hdf60xh8su6dmb5y0p9e,58,,False,https://mosaic.scdn.co/640/ab67616d0000b27325f49ab23f0ec6332efef432ab67616d0000b2733387bacdfd59f32e14dbe17aab67616d0000b2734b44a3bf666de660a08f3b8dab67616d0000b2737f213369d5265a60af5f7e82
564,Presence in grief,https://open.spotify.com/playlist/18pWfnGMrWrvlhUxpTJcpD,18pWfnGMrWrvlhUxpTJcpD,0,7,0,Joanne Yoder,https://open.spotify.com/user/31k7pb4vgg7cvayiv6whk3ol35j4,7,,False,https://mosaic.scdn.co/640/ab67616d0000b27317133f434faef419873d8d70ab67616d0000b2735e1312d38fa7c5ddcd2c4cebab67616d0000b2739a094a9ad5d21185bff20b05ab67616d0000b273b0fb34e1ef20af81a8e48fc4
565,i carry this grief in my blood,https://open.spotify.com/playlist/35lfYmtt9xAYiYDaQWTPMz,35lfYmtt9xAYiYDaQWTPMz,0,242,0,Sierra Marie ...,https://open.spotify.com/user/1fpx57mvy35yzjn6c8nvdauwk,242,,False,https://image-cdn-fa.spotifycdn.com/image/ab67706c0000bebb767a4cd790f8f5655e54d4ae
566,grief in a book,https://open.spotify.com/playlist/6WX9x3WLlI666ZrKofN2Cs,6WX9x3WLlI666ZrKofN2Cs,0,27,0,chloe myla,https://open.spotify.com/user/31undbuulxun6ilhlossjfzl3ydu,27,,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb1a7710a00cfac8c619ab212a
567,Grief Wave,https://open.spotify.com/playlist/3N9MYwygl5MogEuIbloNaH,3N9MYwygl5MogEuIbloNaH,0,183,0,CS,https://open.spotify.com/user/12909314,183,,False,https://mosaic.scdn.co/640/ab67616d0000b2734b7b4f38bfbeb281746d9ed5ab67616d0000b2736e72f7f34a24425598a1c204ab67616d0000b273764a4388c86970c86e06b628ab67616d0000b273cb2704f7874a3d45e33396b6
568,Grief,https://open.spotify.com/playlist/7loZYvBg0HpRToUZSoJDv3,7loZYvBg0HpRToUZSoJDv3,0,297,0,Jordan LeRoy Goodrich,https://open.spotify.com/user/12165568374,297,,False,https://mosaic.scdn.co/640/ab67616d0000b27320cd8e6047c3be6f3984450dab67616d0000b2736ef0cfb42e4d3c9f8ff056ddab67616d0000b27383ff0e2406ba13893b776387ab67616d0000b27391a27353d9cfa63bb2980dd9
569,Grief,https://open.spotify.com/playlist/1MRcbjS3m7zeQo7siRbMYE,1MRcbjS3m7zeQo7siRbMYE,0,10,0,thecoolguynamedpie,https://open.spotify.com/user/thecoolguynamedpie,10,,False,https://image-cdn-fa.spotifycdn.com/image/ab67706c0000bebbd40066f3d9a5797dea2b20cb
570,to grief is to love 🕊️,https://open.spotify.com/playlist/1VHdr1P4F2RHgqFUxuGuFv,1VHdr1P4F2RHgqFUxuGuFv,0,43,0,miacrisafulli,https://open.spotify.com/user/miacrisafulli,43,missing u so much my very very good girl,False,https://mosaic.scdn.co/640/ab67616d0000b2733e2331ff09f59ea3c87fe5d6ab67616d0000b273bde8dfd1922129f3d9e3732fab67616d0000b273d81c87cd4fa07351a5d14a71ab67616d0000b273eb11e2abccdca41f39ad3b89
571,lesbian grief,https://open.spotify.com/playlist/291kciSiL45QnpH4au5AUZ,291kciSiL45QnpH4au5AUZ,4,110,0,Yoon,https://open.spotify.com/user/31rlr2mil3yabcdih5v4gz3xqa2u,110,Lolz,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb79d9320fddd3a809c8946232
572,my five stages of grief ,https://open.spotify.com/playlist/5AZDMSLM0qpA3e7TcF6UTu,5AZDMSLM0qpA3e7TcF6UTu,3,185,0,dishita.arora,https://open.spotify.com/user/dishitaarora22,185,,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbb2f38da6be6295ebbf628b41
573,Grief stricken ,https://open.spotify.com/playlist/0kBbf9I67WJXqVz2a7rw9y,0kBbf9I67WJXqVz2a7rw9y,0,92,0,Loreana,https://open.spotify.com/user/31u3sfto623pv2uoqgpcjlbvdfw4,92,,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb9666ac40946a10403e2e6bad
574,moving away from home but make it the 7 stages of grief,https://open.spotify.com/playlist/71cDF9BMg2pMuqmCbWRytK,71cDF9BMg2pMuqmCbWRytK,3042,75,0,soph,https://open.spotify.com/user/yn6d7nm1bvk44hh5i9hdii7m9,75,"sometimes moving is hard, but in the end you’ll be okay:) *listen to in order*",False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbb4a643da7f36a07272ddf028
575,Ocean of Grief Radio,https://open.spotify.com/playlist/37i9dQZF1E4kgw0AIwPkXu,37i9dQZF1E4kgw0AIwPkXu,68,50,0,Spotify,https://open.spotify.com/user/spotify,50,"With Vanha, Aeonian Sorrow, Evadne and more",False,https://seeded-session-images.scdn.co/v2/img/122/secondary/artist/0FyJgGUsFZlg1M2WS1ckwr/en
576,Good Grief ❤️ (:,https://open.spotify.com/playlist/55v8Rj5ePMX8oHu2SgYD1c,55v8Rj5ePMX8oHu2SgYD1c,1,59,0,CYLER CLARK,https://open.spotify.com/user/v854zo2pfc5np8uk2yijoecff,59,"To, SB (: I Love you ♥️🫂 DISCLAIMER: You&#x27;re my everything (:",False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbcd35f2d5a6972cb87741e9a7
577,5 stages of grief (stair master edition pt.2) ,https://open.spotify.com/playlist/76B2TeFsoBCigvyGp53GuG,76B2TeFsoBCigvyGp53GuG,0,37,0,madi_rose<3,https://open.spotify.com/user/kag1flwutv3160dr9xq4buf4b,37,,False,https://mosaic.scdn.co/640/ab67616d0000b27377eb7a5b9367de79c3b92a49ab67616d0000b2737d384516b23347e92a587ed1ab67616d0000b273bbdceba2bf1867d4966d0347ab67616d0000b273e286ee36b4015afa8832356a
578,Songs for Grief,https://open.spotify.com/playlist/1nJUDQjCKWU3ZPkeN29kBx,1nJUDQjCKWU3ZPkeN29kBx,1,42,0,Emily Smith,https://open.spotify.com/user/129696181,42,,False,https://mosaic.scdn.co/640/ab67616d0000b273598bf7a1e2267ba6c35594b7ab67616d0000b273899b5a80b7956850ee03b2a7ab67616d0000b273c4fecab1b91d785e78831a99ab67616d0000b273f2592a3f262cf32c99a91396
579,Learning to cope with grief because Spotify deleted my last playlist and I can’t get it back,https://open.spotify.com/playlist/69lO5ePhkJhfqVTHr8rwVI,69lO5ePhkJhfqVTHr8rwVI,1,306,0,Colby,https://open.spotify.com/user/31hhrc3rnb3chw6rpmtij5yd7nyi,306,,False,https://mosaic.scdn.co/640/ab67616d0000b2734a1b2f7a21e353ff44abc3c3ab67616d0000b273bd5c826e527e22e8b783e35cab67616d0000b273dda757c24ae7b20f8dc35958ab67616d0000b273f40ef9643b651136349baa56
580,"~""And perhaps it is the greater grief, after all, to be left on earth while another is gone""~TSOA",https://open.spotify.com/playlist/1dyUwlWUFbBgzuCzlbRhKj,1dyUwlWUFbBgzuCzlbRhKj,0,17,0,Flannel,https://open.spotify.com/user/31ekqqpqhfv2hylzhotljotkrcj4,17,~&quot;I am made of memories&quot;~,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbee816c6ac3c4e40daeb20f3d
581,Grief of an Abusive Alcoholic Mother's Death 🫗,https://open.spotify.com/playlist/1521kiHK8AHhMqNqtWc3Mu,1521kiHK8AHhMqNqtWc3Mu,0,28,0,31ytm6ufettnor7muggk2zclktty,https://open.spotify.com/user/31ytm6ufettnor7muggk2zclktty,28,,False,https://mosaic.scdn.co/640/ab67616d0000b273609896f77fcf13b41b6c1fe2ab67616d0000b27388e3cda6d29b2552d4d6bc43ab67616d0000b2738f45a5924e9dd71503163b43ab67616d0000b273a7a9d81575b10a3bc8b69914
582,grief —-,https://open.spotify.com/playlist/56lPEib3UUlXmpgitRmTU1,56lPEib3UUlXmpgitRmTU1,0,64,0,sleepy,https://open.spotify.com/user/bmmo30t8vxdccztdu6r78eq7f,64,,False,https://mosaic.scdn.co/640/ab67616d0000b27369369a37140c4061d4e7a2abab67616d0000b27391dd4fd4aa094ee73270918eab67616d0000b273c05cb484224ec9468d5bed8cab67616d0000b273cab7ae4868e9f9ce6bdfdf43
583,Grief Songs,https://open.spotify.com/playlist/1zUZaTJ8D1juXWKH8ygUt1,1zUZaTJ8D1juXWKH8ygUt1,0,9,0,Carli Stromme,https://open.spotify.com/user/carlirude,9,,False,https://mosaic.scdn.co/640/ab67616d0000b27372fb0cfa1158fbf2413f19bcab67616d0000b27380f204c8acebbd4cdbba1ee7ab67616d0000b273e23874b7a9f67b2c5a21b9f7ab67616d0000b273fc445d69f4d67244740e164d
584,With my calamitous love and insurmountable grief,https://open.spotify.com/playlist/16UYHWugdCoNNWQ4wlKHQR,16UYHWugdCoNNWQ4wlKHQR,80,336,0,Literature Lesbian,https://open.spotify.com/user/bmrv5bzn3866ejhvsykpslzq7,336,The north star &#x2F; “I’ve always thought of myself as a problem that deserved to stay hidden.” &#x2F; Henry Fox my love &#x2F; he’s just like me fr &#x2F; rwrb ,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb678a3fa3fba5ad151538a3a0
585,always changing ,https://open.spotify.com/playlist/1xOrgsHj8kcsGueehynU5c,1xOrgsHj8kcsGueehynU5c,1,88,0,naomi,https://open.spotify.com/user/naomigonzalez05,88,the grief is never ending but so is the love,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbafd8a68980e984e22bc0ad63
586,stages of grief: anger,https://open.spotify.com/playlist/3XxmICWK0XWDp4OH7awiSq,3XxmICWK0XWDp4OH7awiSq,0,37,0,angelica hernandez,https://open.spotify.com/user/31fxxmf4wjuvu6fgsckpjjnd64bm,37,my way to cope,False,https://mosaic.scdn.co/640/ab67616d0000b27332f5fec7a879ed6ef28f0dfdab67616d0000b2733899712512f50a8d9e01e951ab67616d0000b2739a48777a54e25db0a037db48ab67616d0000b273c2504e80ba2f258697ab2954
587,We Lost A Good One,https://open.spotify.com/playlist/6XH1b5GKoU91DoBEodXMC1,6XH1b5GKoU91DoBEodXMC1,8,115,0,Will Green,https://open.spotify.com/user/1213048736,115,"Songs for when grief, loss, death, or mortality are on your mind. ",False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbc962dcffc2c840126595c707
588,I want to drive my car into the woods,https://open.spotify.com/playlist/6l96xggOuN0PXrUprfqhXW,6l96xggOuN0PXrUprfqhXW,1,62,0,Eli,https://open.spotify.com/user/6fgv2mp7iise8df1my5auoxt4,62,Love and grief and your hometown,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb3ca6f7f8e4d73d5384b26318
589,What Can Music Do During Climate Collapse?,https://open.spotify.com/playlist/1U2EenZnfMjYfJvdm4Yiaz,1U2EenZnfMjYfJvdm4Yiaz,422,21,0,Pitchfork,https://open.spotify.com/user/pitchfork,21,Everyone from pop stars to metal urchins to avant experimentalists are grappling with the grief and anger that comes with living on a planet careening toward environmental disaster.,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbe56daf5a11e9c6bf62c23180
590,5 stages of grief,https://open.spotify.com/playlist/2huMh7R1R8ax0LbNQRhvsU,2huMh7R1R8ax0LbNQRhvsU,0,184,0,Mika,https://open.spotify.com/user/31whtenjnhk662pxglsiydutg534,184,,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbf5b256940e311bcd53fdbd80
591,Learning to Swim,https://open.spotify.com/playlist/50L0VD8zvElTtFF2Q9bFQi,50L0VD8zvElTtFF2Q9bFQi,0,19,0,Amanda Fincham,https://open.spotify.com/user/1284479625,19,Grief lasts a lifetime. Here&#x27;s what it looks like several months later...,False,https://mosaic.scdn.co/640/ab67616d0000b2732a038d3bf875d23e4aeaa84eab67616d0000b273690273570c02c2475c203ad5ab67616d0000b273cd222052a2594be29a6616b5ab67616d0000b273ec3d4cf7b135029438274630
592,more,https://open.spotify.com/playlist/6GPEu5xIyZBCW7fQxzKihM,6GPEu5xIyZBCW7fQxzKihM,0,28,0,chlozentime,https://open.spotify.com/user/79qdaygrodugee5l7atvp63cj,28,how many of these am i gonna make tonight GOOD GRIEF!!!! last one trust im gonna use this one tmrw midnight writing mood haha mobile users cant read long ass descriptions thats so dumb anyway favorite artists am i right????,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbef7c36a53477b36927fd7dc8
593,🩷To(name):🩷,https://open.spotify.com/playlist/5n1IrjhCgXFuR7RGMzjnW0,5n1IrjhCgXFuR7RGMzjnW0,0,459,0,cloud,https://open.spotify.com/user/31bh55fbqkyohm6u55n7wracz6ni,459,"The Stages of Love, Heartbreak, Grief and Redemption",False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb829e2eaf5f7e2a5cb08628a8
594,8760,https://open.spotify.com/playlist/1FoOZqVVOnh1idNOpkkYY7,1FoOZqVVOnh1idNOpkkYY7,0,30,0,ashley,https://open.spotify.com/user/31otbswk56cym4vg74g24zy7o3s4,30,time capsule for all the joy&#x2F;grief&#x2F;pain&#x2F;laughter of my last semester in the burgh,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb7212e6701750969f3e766518
595,survivors guilt,https://open.spotify.com/playlist/4AtX8EnC0HxefIl92F5BKK,4AtX8EnC0HxefIl92F5BKK,94,26,0,Kate,https://open.spotify.com/user/21qusbsjwekne32dsvdig7gea,26,"“and perhaps it is the greater grief, after all, to be left on earth when another is gone.”  || companion playlist to the hanged man ",False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb94b45fa434706a3dab751f58
596,Grief will hit you on a sunny day amongst the flowers,https://open.spotify.com/playlist/39bCfnYKirOcuTRcUTWDvF,39bCfnYKirOcuTRcUTWDvF,0,18,0,tine tine,https://open.spotify.com/user/bailee.carlson,18,,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbbc3e1cdfe92e25c78fcbb8c3
597,Grief Relief Retrest ,https://open.spotify.com/playlist/2mJ7xmXbFkxhHYCS5KhUDZ,2mJ7xmXbFkxhHYCS5KhUDZ,1,17,0,Tp,https://open.spotify.com/user/316wd2rc5b4vas7rcx34qonkoc74,17,,False,https://mosaic.scdn.co/640/ab67616d0000b27349a7b3b91557e85faeaab663ab67616d0000b27353d18f97b017e15c9467a9e1ab67616d0000b273a33f2d575468e4f5195a9789ab67616d0000b273b67b7a6fed6973fb399ac5f5
598,Peppy Tunes About Grief/Marzae Vibes,https://open.spotify.com/playlist/1rBU2gk4TbKpDS16TpoyfK,1rBU2gk4TbKpDS16TpoyfK,0,403,0,Eliot Martin,https://open.spotify.com/user/eliotmax73,403,,False,https://mosaic.scdn.co/640/ab67616d0000b27376b0b084c8fb727ad4d35822ab67616d0000b27378b5bbb333cea84f3a132830ab67616d0000b273bb5a3de97d548a649cfafe67ab67616d0000b273e7cb4184f5d7cd3c62c55769
599,Slow grief,https://open.spotify.com/playlist/7LLo2hsBcLCCQIh5D0saGQ,7LLo2hsBcLCCQIh5D0saGQ,1,59,0,Rose drowning,https://open.spotify.com/user/31briejs6qbnn6rvtq6ycc3x6zry,59,"what crawls your skin, dear. My fingers are far away.",False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb3c0c92765ab12bb9d7e466cb
600,romance of black grief,https://open.spotify.com/playlist/2AnFcP4yEPnGN6lBeokkPc,2AnFcP4yEPnGN6lBeokkPc,15,461,0,Malcolm Sales,https://open.spotify.com/user/1253064868,461,,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb598e83a39d4cb614f61663fe
601,Professional Griefers,https://open.spotify.com/playlist/7wGbEsGhaN2AqSWr5h3T5J,7wGbEsGhaN2AqSWr5h3T5J,0,107,0,Bret Boughdy Williams,https://open.spotify.com/user/breadless555,107,,False,https://mosaic.scdn.co/640/ab67616d0000b2732138d8b02f714ab5b91dcf31ab67616d0000b273270f70e6b126143ddaa5b07cab67616d0000b273a2fc3848016d5cde043c79bbab67616d0000b273a3f5ea0f5b81b07518c18415
602,Grief Screams,https://open.spotify.com/playlist/1vEsepzXGk8TWfafQ2kvtA,1vEsepzXGk8TWfafQ2kvtA,5,369,0,Madison Stander,https://open.spotify.com/user/12168981982,369,,False,https://mosaic.scdn.co/640/ab67616d0000b2734afd92165ffbbf04bb527daaab67616d0000b2735dcda0de81326eda8a21ca5bab67616d0000b273c80e7fcda699888c157d587fab67616d0000b273e175808d0c3772148b33f61f
603,United In Grief,https://open.spotify.com/playlist/49m3xcU3hwsOHWmy9YF3va,49m3xcU3hwsOHWmy9YF3va,214,13,0,Dagrants,https://open.spotify.com/user/6xls2bxtia15wflqwwflhgw1z,13,,False,https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f
604,grief,https://open.spotify.com/playlist/1eaR9n1szV7Blp4QasW42R,1eaR9n1szV7Blp4QasW42R,0,11,0,Tamya Ticconi,https://open.spotify.com/user/12164066900,11,,False,https://mosaic.scdn.co/640/ab67616d0000b2730409a2c89b43fc33d1f3cb0dab67616d0000b27334f21d3047d85440dfa37f10ab67616d0000b273820e2ac14772ae3162c6d479ab67616d0000b273c36989c8cfabf6cd9d5acfd0
605,Grief,https://open.spotify.com/playlist/3pqjONcNJFsXwQucEX3bCm,3pqjONcNJFsXwQucEX3bCm,0,101,0,Shana Espinosa,https://open.spotify.com/user/12185939606,101,,False,https://mosaic.scdn.co/640/ab67616d0000b27364cc1fbcf39df50aab1380bbab67616d0000b273786e4e2c43c2897fafabbfb6ab67616d0000b273bd1aa4edee031ebd4b398b84ab67616d0000b273bfedccaca3c8425fdc0a7c73
606,Good Grief,https://open.spotify.com/playlist/79NVfC90hE0crAV1BtqIWO,79NVfC90hE0crAV1BtqIWO,0,218,0,Charlee,https://open.spotify.com/user/31a4bwtkvt2b4vutcrd6qhkmbm34,218,,False,https://mosaic.scdn.co/640/ab67616d0000b2732541614ba5551322c8a1a478ab67616d0000b27399ccc507ce3eec4fd8b972e4ab67616d0000b273a48d7b7b6a4f7586117cd671ab67616d0000b273fe56ff351160b4151e71d1e4
607,grief,https://open.spotify.com/playlist/0vwoOyzoapwSsj1MzspEJy,0vwoOyzoapwSsj1MzspEJy,0,66,0,Lui,https://open.spotify.com/user/daperchat123,66,"my library of deep cuts, love, and regret",False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebba38b47bdac966e4e54f818b7
608,good mf grief,https://open.spotify.com/playlist/6uzeopy2CgJQOMnCcn0AM3,6uzeopy2CgJQOMnCcn0AM3,0,56,0,daniel ma,https://open.spotify.com/user/22b2zwmwwdszowajchkpnjnya,56,yeouch ,False,https://mosaic.scdn.co/640/ab67616d0000b27316ac34a19212811cf922ab71ab67616d0000b27327b8f6bcf663da4e40336931ab67616d0000b2733ea20a6387d8474dc756227fab67616d0000b273615e9e91333dd9af110cd555
609,Grief & Hope: Songs of this War,https://open.spotify.com/playlist/2m3VAf0BSzqlmfkK0jTpmS,2m3VAf0BSzqlmfkK0jTpmS,118,52,0,Noah,https://open.spotify.com/user/v603g5jmqc6rbqnckt5ik5ztk,52,,False,https://mosaic.scdn.co/640/ab67616d0000b273873486b293d21cd4bc02b4b8ab67616d0000b273bba8bccbffca66a970c44791ab67616d0000b273d215de95f394c2685eccef8dab67616d0000b273f6ed84168bed5eb47063b96b
610,United In Grief,https://open.spotify.com/playlist/6uVd1aS0cCkCw9FjPIJ01M,6uVd1aS0cCkCw9FjPIJ01M,1,130,0,cheyenne,https://open.spotify.com/user/cheyenne1star,130,,False,https://mosaic.scdn.co/640/ab67616d0000b2731bfa23b13d0504fb90c37b39ab67616d0000b2732e02117d76426a08ac7c174fab67616d0000b27378643be90cd7c5ec75675855ab67616d0000b2737aee5b36a3a60ca926bc429b
611,Grief ,https://open.spotify.com/playlist/0h9Zt3pVjaf6nFXNN9gDpo,0h9Zt3pVjaf6nFXNN9gDpo,0,42,0,sania,https://open.spotify.com/user/duhd91v710uhishph7yxw245u,42,,False,https://mosaic.scdn.co/640/ab67616d0000b2730bdbbc6c37f394d7b019824cab67616d0000b273492f5309ef0e7dd60e09f3d8ab67616d0000b273963d93a7d49b6a45facb8f78ab67616d0000b273d309a3c5dd94287bbcfed486
612,Grief,https://open.spotify.com/playlist/13Oo2pLvnAJKJEmJfPtgg1,13Oo2pLvnAJKJEmJfPtgg1,0,71,0,Trypdaughtrey,https://open.spotify.com/user/24h4nsarpmqdnpjunx36zq5d9,71,,False,https://mosaic.scdn.co/640/ab67616d0000b2737948eec521c67e76cafe30a0ab67616d0000b27387d239699a2e8a57508070bdab67616d0000b273ab2f8973949159695f65df7bab67616d0000b273bceca911948196db4945cf4a
613,i'll put my guilt and grief down for a while,https://open.spotify.com/playlist/5Sp5aag2fgTQj1JhpJIV2m,5Sp5aag2fgTQj1JhpJIV2m,0,91,0,Delainey,https://open.spotify.com/user/rosalinariver,91,a melancholic classical playlist (which Does Not include clair de lune INTENTIONALLY),False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb12a62365085e5956811cdca3
614,Whoever reported my og grief playlist this is my final straw,https://open.spotify.com/playlist/7Bhbd7sSxOjEj0RDG4JLnV,7Bhbd7sSxOjEj0RDG4JLnV,0,38,0,megatron,https://open.spotify.com/user/1299746183,38,Thank you a lot,False,https://image-cdn-fa.spotifycdn.com/image/ab67706c0000bebb41dcff18ffe2feac9844b33d
615,Grief and Hope,https://open.spotify.com/playlist/3AWMILdAonS318cyENsH7r,3AWMILdAonS318cyENsH7r,3,15,0,Corrie,https://open.spotify.com/user/31adm7u2t735k3b2j4vq6bhy53ja,15,,False,https://mosaic.scdn.co/640/ab67616d0000b2735d6059d17e7ce28f40a7a3a3ab67616d0000b2738c19e4c11e1b3477271509ffab67616d0000b273900303122cd1ac8a1c459150ab67616d0000b273e9ec1ea84e0c6f7b6b43eb9a
616,Death By Grief ,https://open.spotify.com/playlist/5qMGCvgfDFjYySxDvFYYg5,5qMGCvgfDFjYySxDvFYYg5,1,1446,0,GoodGrief,https://open.spotify.com/user/hrendon96,1446,,False,https://mosaic.scdn.co/640/ab67616d0000b27365ba84e2771cc90d8192a06aab67616d0000b273806c160566580d6335d1f16cab67616d0000b273c09f7d089be6dac618cf178fab67616d0000b273cd2918bf572ce9515646b46e
617,Grief,https://open.spotify.com/playlist/5I42kAlKtdVMhuaueywpZK,5I42kAlKtdVMhuaueywpZK,0,6,0,Sinclairari,https://open.spotify.com/user/0a5dt0gp3o2yr1cvu3zoour7q,6,,False,https://i.scdn.co/image/ab67616d0000b273353cb91ac3d9f546a6bebf8f
618,Grief,https://open.spotify.com/playlist/2fYnncPONtVhIxlqFrPr6V,2fYnncPONtVhIxlqFrPr6V,0,28,0,Mikki Bobo-Funderburk,https://open.spotify.com/user/1261989245,28,,False,https://mosaic.scdn.co/640/ab67616d0000b2730a0c2a552597ec4e7ac1653cab67616d0000b2733257f91818f2848cf88b156bab67616d0000b2734e3efb30c7b2e3ac54bf75baab67616d0000b273fff2cb485c36a6d8f639bdba
619,United In Grief,https://open.spotify.com/playlist/7HjEI4dVZdDdGNIUE22uUv,7HjEI4dVZdDdGNIUE22uUv,4,46,0,Rafael Schwingel,https://open.spotify.com/user/54b35hgmpjqghvomxegt5jodd,46,,False,https://mosaic.scdn.co/640/ab67616d0000b2732e02117d76426a08ac7c174fab67616d0000b2737005885df706891a3c182a57ab67616d0000b27381fccd758776d16b87721b17ab67616d0000b2738940ac99f49e44f59e6f7fb3
620,good grief Radio,https://open.spotify.com/playlist/37i9dQZF1E8KTekQeONZsl,37i9dQZF1E8KTekQeONZsl,4,50,0,Spotify,https://open.spotify.com/user/spotify,50,"With sky, Jessica Domingo, Zeauxi, Farrah and more",False,https://seeded-session-images.scdn.co/v2/img/122/secondary/track/172xZL5BE7Kl747K7S3FRC/en
